Ticker,Date,Open,High,Low,Close,Adj Close,Volume
IMAX,2019-04-17,25.360001,25.450001,25.040001,25.41,25.41,242000
IMAX,2019-04-18,25.309999,25.5,25.17,25.33,25.33,239800
IMAX,2019-04-22,25.299999,25.299999,24.700001,25.09,25.09,454100
IMAX,2019-04-23,25.17,25.49,24.83,24.85,24.85,578400
IMAX,2019-04-24,24.84,25.129999,24.26,25.030001,25.030001,836600
IMAX,2019-04-25,24.98,25.15,24.68,25.040001,25.040001,500700
IMAX,2019-04-26,24.700001,24.959999,23.639999,24.43,24.43,1020000
IMAX,2019-04-29,25.15,25.51,24.049999,24.200001,24.200001,1225900
IMAX,2019-04-30,24.309999,24.610001,24.200001,24.379999,24.379999,571500
IMAX,2019-05-01,24.43,24.66,24.209999,24.42,24.42,608500
IMAX,2019-05-02,24.5,25.75,24.4,25.4,25.4,850700
IMAX,2019-05-03,25.389999,25.540001,24.809999,24.84,24.84,448900
IMAX,2019-05-06,24.57,24.9,24.41,24.74,24.74,324800
IMAX,2019-05-07,24.549999,24.9,24.110001,24.18,24.18,472300
IMAX,2019-05-08,24.18,24.18,23.49,23.540001,23.540001,418700
IMAX,2019-05-09,23.219999,23.450001,22.870001,23.33,23.33,368400
IMAX,2019-05-10,23.209999,23.790001,23.1,23.780001,23.780001,364600
IMAX,2019-05-13,23.43,23.530001,22.76,23.08,23.08,510100
IMAX,2019-05-14,23.1,23.68,23.01,23.51,23.51,438200
IMAX,2019-05-15,23.360001,23.709999,23.280001,23.59,23.59,227200
IMAX,2019-05-16,23.709999,23.809999,23.370001,23.459999,23.459999,452500
IMAX,2019-05-17,23.299999,23.42,22.940001,23.24,23.24,367700
IMAX,2019-05-20,23.17,23.26,22.9,23.120001,23.120001,371600
IMAX,2019-05-21,23.209999,23.530001,23.09,23.35,23.35,349300
IMAX,2019-05-22,23.23,23.530001,23.15,23.18,23.18,274100
IMAX,2019-05-23,23.0,23.0,22.030001,22.219999,22.219999,337200
IMAX,2019-05-24,22.26,22.379999,21.790001,22.1,22.1,263800
IMAX,2019-05-28,22.23,22.559999,22.1,22.309999,22.309999,485800
IMAX,2019-05-29,22.110001,22.6,21.9,22.01,22.01,583700
IMAX,2019-05-30,22.02,22.620001,21.969999,22.33,22.33,345500
IMAX,2019-05-31,22.08,22.299999,21.690001,21.76,21.76,248300
IMAX,2019-06-03,21.719999,21.98,21.110001,21.27,21.27,597400
IMAX,2019-06-04,21.379999,21.51,21.07,21.33,21.33,415800
IMAX,2019-06-05,21.33,21.360001,20.620001,20.639999,20.639999,319500
IMAX,2019-06-06,20.6,20.700001,20.09,20.299999,20.299999,286600
IMAX,2019-06-07,20.23,20.549999,20.120001,20.23,20.23,582000
IMAX,2019-06-10,20.33,20.33,19.68,19.84,19.84,629200
IMAX,2019-06-11,19.99,20.129999,19.809999,19.92,19.92,335500
IMAX,2019-06-12,19.91,20.02,19.389999,19.559999,19.559999,403900
IMAX,2019-06-13,19.620001,20.0,19.6,19.809999,19.809999,1339700
IMAX,2019-06-14,19.84,20.0,19.43,19.959999,19.959999,519000
IMAX,2019-06-17,19.940001,20.389999,19.91,20.139999,20.139999,235400
IMAX,2019-06-18,20.209999,20.65,20.049999,20.129999,20.129999,347600
IMAX,2019-06-19,20.15,20.629999,20.040001,20.42,20.42,304400
IMAX,2019-06-20,20.549999,20.77,19.76,19.91,19.91,250100
IMAX,2019-06-21,19.790001,20.01,19.57,19.83,19.83,440000
IMAX,2019-06-24,19.700001,19.780001,19.360001,19.360001,19.360001,256200
IMAX,2019-06-25,19.33,19.4,19.01,19.030001,19.030001,367500
IMAX,2019-06-26,19.040001,19.23,18.950001,18.959999,18.959999,473900
IMAX,2019-06-27,18.940001,19.209999,18.940001,19.200001,19.200001,425700
IMAX,2019-06-28,19.25,20.24,19.219999,20.200001,20.200001,791300
IMAX,2019-07-01,20.5,20.540001,20.16,20.290001,20.290001,488200
IMAX,2019-07-02,20.290001,20.4,20.16,20.370001,20.370001,411500
IMAX,2019-07-03,20.440001,20.48,20.290001,20.370001,20.370001,171700
IMAX,2019-07-05,20.32,20.469999,20.18,20.440001,20.440001,240200
IMAX,2019-07-08,20.34,20.34,19.82,20.059999,20.059999,451500
IMAX,2019-07-09,20.01,20.360001,19.99,20.23,20.23,371800
IMAX,2019-07-10,20.33,20.450001,20.120001,20.32,20.32,336100
IMAX,2019-07-11,20.379999,20.389999,20.110001,20.209999,20.209999,177600
IMAX,2019-07-12,20.1,20.450001,19.92,20.42,20.42,261000
IMAX,2019-07-15,20.309999,20.559999,19.940001,20.49,20.49,326000
IMAX,2019-07-16,20.41,20.870001,20.200001,20.76,20.76,513800
IMAX,2019-07-17,20.73,20.74,20.049999,20.24,20.24,335500
IMAX,2019-07-18,20.18,20.370001,19.84,19.940001,19.940001,353300
IMAX,2019-07-19,19.99,20.65,19.99,20.370001,20.370001,340400
IMAX,2019-07-22,20.4,20.549999,20.01,20.32,20.32,382500
IMAX,2019-07-23,20.360001,20.66,20.26,20.5,20.5,334100
IMAX,2019-07-24,20.42,21.059999,20.42,20.889999,20.889999,274200
IMAX,2019-07-25,20.860001,21.15,20.76,21.059999,21.059999,322000
IMAX,2019-07-26,21.1,21.57,21.08,21.450001,21.450001,404600
IMAX,2019-07-29,21.459999,21.59,21.1,21.5,21.5,384900
IMAX,2019-07-30,21.379999,21.73,21.17,21.32,21.32,514400
IMAX,2019-07-31,22.08,22.110001,21.41,21.950001,21.950001,988600
IMAX,2019-08-01,21.940001,22.030001,21.309999,21.379999,21.379999,644600
IMAX,2019-08-02,21.299999,21.530001,20.889999,21.5,21.5,477400
IMAX,2019-08-05,21.139999,21.139999,20.6,20.809999,20.809999,357100
IMAX,2019-08-06,20.889999,21.07,20.51,21.049999,21.049999,313500
IMAX,2019-08-07,20.799999,21.15,20.74,21.02,21.02,265900
IMAX,2019-08-08,21.200001,21.6,21.16,21.5,21.5,233500
IMAX,2019-08-09,21.35,21.610001,21.110001,21.48,21.48,193300
IMAX,2019-08-12,21.34,21.6,21.02,21.09,21.09,145200
IMAX,2019-08-13,20.950001,21.51,20.950001,21.370001,21.370001,172600
IMAX,2019-08-14,21.059999,21.059999,20.5,20.549999,20.549999,285400
IMAX,2019-08-15,20.57,20.780001,20.459999,20.530001,20.530001,212800
IMAX,2019-08-16,20.75,21.4,20.459999,21.120001,21.120001,460900
IMAX,2019-08-19,21.379999,21.48,21.09,21.139999,21.139999,277100
IMAX,2019-08-20,21.059999,21.209999,20.83,21.1,21.1,191900
IMAX,2019-08-21,21.24,21.440001,21.040001,21.219999,21.219999,204800
IMAX,2019-08-22,21.26,21.620001,21.01,21.52,21.52,287700
IMAX,2019-08-23,21.389999,21.610001,20.860001,20.91,20.91,229300
IMAX,2019-08-26,21.120001,21.18,20.719999,20.799999,20.799999,200900
IMAX,2019-08-27,20.99,20.99,20.23,20.370001,20.370001,278700
IMAX,2019-08-28,20.309999,20.82,20.26,20.780001,20.780001,165400
IMAX,2019-08-29,20.93,21.32,20.93,21.08,21.08,139800
IMAX,2019-08-30,21.190001,21.190001,20.799999,20.92,20.92,214900
IMAX,2019-09-03,20.82,20.860001,20.57,20.77,20.77,192600
IMAX,2019-09-04,20.969999,21.200001,20.84,21.15,21.15,201700
IMAX,2019-09-05,21.35,21.889999,21.27,21.85,21.85,202000
IMAX,2019-09-06,21.91,22.120001,21.65,21.959999,21.959999,228900
IMAX,2019-09-09,22.059999,22.42,21.870001,22.139999,22.139999,181500
IMAX,2019-09-10,22.07,22.379999,21.860001,22.209999,22.209999,201100
IMAX,2019-09-11,22.299999,22.879999,22.07,22.84,22.84,261900
IMAX,2019-09-12,22.799999,22.799999,21.940001,22.1,22.1,289700
IMAX,2019-09-13,22.27,22.77,22.139999,22.690001,22.690001,194400
IMAX,2019-09-16,22.51,22.809999,22.48,22.77,22.77,162800
IMAX,2019-09-17,22.67,22.77,22.27,22.51,22.51,216700
IMAX,2019-09-18,22.51,22.700001,22.25,22.43,22.43,143100
IMAX,2019-09-19,22.42,22.42,21.73,21.74,21.74,204900
IMAX,2019-09-20,21.620001,21.969999,21.42,21.85,21.85,535400
IMAX,2019-09-23,21.77,22.219999,21.77,21.879999,21.879999,318000
IMAX,2019-09-24,21.92,22.17,21.82,22.049999,22.049999,302100
IMAX,2019-09-25,22.059999,22.379999,22.030001,22.27,22.27,408100
IMAX,2019-09-26,22.24,22.5,22.08,22.309999,22.309999,341600
IMAX,2019-09-27,22.309999,22.4,21.459999,21.77,21.77,418300
IMAX,2019-09-30,21.84,22.16,21.530001,21.950001,21.950001,233500
IMAX,2019-10-01,22.01,22.43,21.68,21.690001,21.690001,215600
IMAX,2019-10-02,21.559999,21.790001,21.139999,21.75,21.75,277500
IMAX,2019-10-03,21.700001,21.9,21.48,21.6,21.6,280900
IMAX,2019-10-04,21.74,21.790001,20.85,21.389999,21.389999,272600
IMAX,2019-10-07,21.24,21.299999,20.83,21.07,21.07,372000
IMAX,2019-10-08,20.85,21.08,20.700001,20.870001,20.870001,173700
IMAX,2019-10-09,21.17,21.24,20.639999,20.799999,20.799999,185600
IMAX,2019-10-10,20.91,21.030001,20.440001,20.58,20.58,208400
IMAX,2019-10-11,20.9,21.18,20.73,20.879999,20.879999,254700
IMAX,2019-10-14,20.83,20.83,20.48,20.68,20.68,183400
IMAX,2019-10-15,20.65,20.719999,20.440001,20.549999,20.549999,231800
IMAX,2019-10-16,20.459999,20.959999,20.41,20.459999,20.459999,335700
IMAX,2019-10-17,20.68,21.24,20.52,21.08,21.08,276900
IMAX,2019-10-18,20.92,21.4,20.92,21.110001,21.110001,286200
IMAX,2019-10-21,21.15,21.299999,20.77,20.84,20.84,244200
IMAX,2019-10-22,21.059999,21.76,20.969999,21.450001,21.450001,202700
IMAX,2019-10-23,21.290001,21.639999,21.25,21.4,21.4,212700
IMAX,2019-10-24,21.370001,21.370001,20.690001,20.959999,20.959999,129100
IMAX,2019-10-25,20.83,21.450001,20.83,21.370001,21.370001,168800
IMAX,2019-10-28,21.469999,21.719999,21.43,21.43,21.43,163500
IMAX,2019-10-29,21.389999,21.389999,21.030001,21.290001,21.290001,168900
IMAX,2019-10-30,21.25,21.35,20.66,20.98,20.98,212300
IMAX,2019-10-31,20.68,21.379999,20.68,21.35,21.35,272200
IMAX,2019-11-01,21.879999,22.33,21.51,21.629999,21.629999,330700
IMAX,2019-11-04,21.74,22.059999,21.629999,21.690001,21.690001,249900
IMAX,2019-11-05,21.610001,21.9,21.549999,21.68,21.68,230700
IMAX,2019-11-06,21.700001,21.85,21.48,21.58,21.58,177500
IMAX,2019-11-07,21.879999,22.15,21.610001,21.68,21.68,204300
IMAX,2019-11-08,21.67,21.84,21.15,21.75,21.75,296600
IMAX,2019-11-11,21.700001,22.040001,21.68,21.860001,21.860001,249700
IMAX,2019-11-12,21.860001,21.860001,21.23,21.25,21.25,214900
IMAX,2019-11-13,21.09,21.09,20.709999,21.030001,21.030001,254700
IMAX,2019-11-14,21.0,21.4,20.969999,20.969999,20.969999,132100
IMAX,2019-11-15,21.01,21.08,20.66,21.059999,21.059999,195300
IMAX,2019-11-18,20.93,21.059999,20.73,20.870001,20.870001,175500
IMAX,2019-11-19,21.58,21.85,21.15,21.5,21.5,421300
IMAX,2019-11-20,21.51,21.91,21.5,21.629999,21.629999,316900
IMAX,2019-11-21,21.73,21.77,21.49,21.51,21.51,289900
IMAX,2019-11-22,21.43,21.58,20.549999,21.299999,21.299999,269300
IMAX,2019-11-25,21.4,21.889999,21.389999,21.5,21.5,261600
IMAX,2019-11-26,21.4,21.790001,21.35,21.4,21.4,371500
IMAX,2019-11-27,21.549999,21.92,21.34,21.77,21.77,167200
IMAX,2019-11-29,21.65,21.700001,21.42,21.5,21.5,68700
IMAX,2019-12-02,21.559999,21.67,21.129999,21.32,21.32,289100
IMAX,2019-12-03,21.209999,21.24,20.950001,21.200001,21.200001,158800
IMAX,2019-12-04,21.290001,21.68,21.190001,21.440001,21.440001,219800
IMAX,2019-12-05,21.65,21.719999,21.379999,21.549999,21.549999,172900
IMAX,2019-12-06,21.700001,21.91,21.700001,21.84,21.84,209700
IMAX,2019-12-09,21.799999,21.879999,21.6,21.620001,21.620001,176200
IMAX,2019-12-10,21.6,21.74,21.41,21.49,21.49,160400
IMAX,2019-12-11,21.440001,21.620001,21.25,21.48,21.48,144000
IMAX,2019-12-12,21.360001,21.75,21.360001,21.67,21.67,371800
IMAX,2019-12-13,21.67,21.93,21.530001,21.92,21.92,217000
IMAX,2019-12-16,22.1,22.33,22.0,22.059999,22.059999,215000
IMAX,2019-12-17,22.02,22.35,21.959999,22.290001,22.290001,357400
IMAX,2019-12-18,22.280001,22.35,22.129999,22.16,22.16,254900
IMAX,2019-12-19,22.139999,22.16,21.879999,22.07,22.07,329300
IMAX,2019-12-20,22.209999,22.26,21.85,21.879999,21.879999,425600
IMAX,2019-12-23,21.98,21.98,20.889999,21.059999,21.059999,432700
IMAX,2019-12-24,20.950001,21.18,20.889999,21.139999,21.139999,160100
IMAX,2019-12-26,21.0,21.25,20.030001,21.15,21.15,389800
IMAX,2019-12-27,21.309999,21.309999,20.65,20.780001,20.780001,231800
IMAX,2019-12-30,20.870001,20.879999,20.530001,20.629999,20.629999,265100
IMAX,2019-12-31,20.66,20.84,20.379999,20.43,20.43,251200
IMAX,2020-01-02,20.389999,20.5,20.25,20.5,20.5,776500
IMAX,2020-01-03,20.309999,20.709999,20.200001,20.709999,20.709999,275200
IMAX,2020-01-06,20.530001,20.870001,20.530001,20.82,20.82,264500
IMAX,2020-01-07,20.790001,20.950001,20.610001,20.9,20.9,294500
IMAX,2020-01-08,20.889999,21.0,19.99,20.0,20.0,279700
IMAX,2020-01-09,20.0,20.280001,19.43,19.6,19.6,354600
IMAX,2020-01-10,19.639999,19.74,19.450001,19.629999,19.629999,356800
IMAX,2020-01-13,19.6,19.950001,19.540001,19.92,19.92,205300
IMAX,2020-01-14,19.809999,20.18,19.76,20.17,20.17,340800
IMAX,2020-01-15,20.16,20.5,20.16,20.24,20.24,285500
IMAX,2020-01-16,20.42,20.57,20.33,20.51,20.51,279600
IMAX,2020-01-17,20.65,20.73,20.379999,20.42,20.42,236100
IMAX,2020-01-21,20.190001,20.299999,19.5,19.540001,19.540001,326200
IMAX,2020-01-22,19.52,19.59,18.889999,19.02,19.02,647500
IMAX,2020-01-23,18.67,18.700001,17.92,18.290001,18.290001,1255700
IMAX,2020-01-24,18.25,18.35,17.709999,17.969999,17.969999,699600
IMAX,2020-01-27,17.629999,17.700001,17.049999,17.209999,17.209999,1028200
IMAX,2020-01-28,17.299999,17.719999,17.17,17.540001,17.540001,634800
IMAX,2020-01-29,17.57,17.65,16.950001,17.120001,17.120001,831700
IMAX,2020-01-30,16.959999,17.219999,16.74,17.139999,17.139999,468900
IMAX,2020-01-31,17.07,17.15,16.290001,16.540001,16.540001,995100
IMAX,2020-02-03,16.629999,17.02,16.57,16.82,16.82,1053200
IMAX,2020-02-04,16.99,17.280001,16.790001,16.860001,16.860001,673000
IMAX,2020-02-05,17.1,18.040001,17.08,17.709999,17.709999,874500
IMAX,2020-02-06,17.860001,18.07,17.76,17.99,17.99,746700
IMAX,2020-02-07,17.9,17.93,17.17,17.17,17.17,870600
IMAX,2020-02-10,17.139999,17.48,17.049999,17.15,17.15,845800
IMAX,2020-02-11,17.15,17.370001,16.889999,17.110001,17.110001,989100
IMAX,2020-02-12,17.299999,18.08,17.26,17.77,17.77,855200
IMAX,2020-02-13,17.629999,17.719999,17.48,17.610001,17.610001,395900
IMAX,2020-02-14,17.58,17.9,17.48,17.82,17.82,512000
IMAX,2020-02-18,17.639999,17.85,17.07,17.1,17.1,993500
IMAX,2020-02-19,17.1,17.459999,17.08,17.1,17.1,1497200
IMAX,2020-02-20,17.6,17.82,16.860001,17.200001,17.200001,1812800
IMAX,2020-02-21,17.08,17.219999,16.77,16.9,16.9,737400
IMAX,2020-02-24,16.4,16.68,16.25,16.58,16.58,907700
IMAX,2020-02-25,16.559999,16.59,15.9,15.98,15.98,1031600
IMAX,2020-02-26,15.84,16.139999,15.22,15.47,15.47,1060800
IMAX,2020-02-27,14.98,16.07,14.8,15.34,15.34,1707500
IMAX,2020-02-28,14.91,16.07,14.85,15.58,15.58,1425600
IMAX,2020-03-02,15.69,15.9,15.28,15.5,15.5,1672700
IMAX,2020-03-03,15.52,15.92,15.01,15.32,15.32,1016600
IMAX,2020-03-04,15.35,15.57,14.54,15.5,15.5,1937500
IMAX,2020-03-05,15.07,15.11,14.39,14.82,14.82,1702200
IMAX,2020-03-06,14.32,15.68,14.22,15.03,15.03,2217800
IMAX,2020-03-09,14.46,14.82,14.0,14.45,14.45,1744100
IMAX,2020-03-10,14.74,15.53,14.18,15.28,15.28,2188300
IMAX,2020-03-11,14.9,15.07,14.27,14.61,14.61,1209700
IMAX,2020-03-12,13.58,13.88,10.77,10.85,10.85,2025800
IMAX,2020-03-13,11.35,11.58,10.22,11.1,11.1,2550500
IMAX,2020-03-16,9.34,10.05,8.91,9.15,9.15,1539400
IMAX,2020-03-17,9.01,9.05,7.06,7.16,7.16,2368700
IMAX,2020-03-18,6.53,7.49,6.01,7.2,7.2,3355600
IMAX,2020-03-19,7.2,12.44,7.19,11.47,11.47,3878100
IMAX,2020-03-20,12.06,12.88,10.16,10.58,10.58,2820500
IMAX,2020-03-23,10.7,11.19,10.01,10.76,10.76,1156100
IMAX,2020-03-24,11.26,12.13,10.22,10.7,10.7,1428000
IMAX,2020-03-25,11.08,11.31,10.01,10.14,10.14,1260900
IMAX,2020-03-26,10.31,10.98,9.91,10.25,10.25,1101400
IMAX,2020-03-27,9.63,9.99,8.73,9.08,9.08,1591700
IMAX,2020-03-30,9.09,9.49,8.52,8.53,8.53,929300
IMAX,2020-03-31,8.58,9.38,8.5,9.05,9.05,1346700
IMAX,2020-04-01,8.83,8.99,8.25,8.38,8.38,1162100
IMAX,2020-04-02,8.33,9.15,8.31,8.8,8.8,1037300
IMAX,2020-04-03,8.75,9.5,8.41,9.33,9.33,1225900
IMAX,2020-04-06,9.97,10.39,9.32,9.92,9.92,1607900
IMAX,2020-04-07,10.84,10.89,9.83,10.13,10.13,1399900
IMAX,2020-04-08,10.16,10.51,9.96,10.28,10.28,1420200
IMAX,2020-04-09,10.47,11.25,10.4,10.73,10.73,1362000
IMAX,2020-04-13,10.73,10.9,10.1,10.22,10.22,996000
IMAX,2020-04-14,10.61,10.84,10.04,10.48,10.48,1446800
IMAX,2020-04-15,9.94,10.4,9.63,10.22,10.22,1716800
IMAX,2020-04-16,10.22,10.38,9.75,10.12,10.12,1052600
IMAX,2020-04-17,10.94,11.24,10.11,11.03,11.03,2009300
IMAX,2020-04-20,11.32,12.57,11.1,11.84,11.84,2026700
IMAX,2020-04-21,11.69,12.1,11.11,11.57,11.57,1426600
IMAX,2020-04-22,11.79,11.89,10.87,10.92,10.92,1009200
IMAX,2020-04-23,10.82,11.42,10.66,11.01,11.01,761600
IMAX,2020-04-24,10.5,10.92,10.3,10.64,10.64,1104800
IMAX,2020-04-27,10.92,11.34,10.82,11.08,11.08,766200
IMAX,2020-04-28,12.07,12.54,11.53,12.19,12.19,1294800
IMAX,2020-04-29,12.56,12.9,12.27,12.59,12.59,1687600
IMAX,2020-04-30,12.21,12.41,11.31,11.5,11.5,2059300
IMAX,2020-05-01,11.03,11.62,10.63,11.61,11.61,1323700
IMAX,2020-05-04,11.25,11.9,10.78,11.83,11.83,1748800
IMAX,2020-05-05,11.97,12.14,11.58,11.61,11.61,880600
IMAX,2020-05-06,11.68,11.85,11.26,11.36,11.36,694900
IMAX,2020-05-07,11.45,12.04,11.34,11.81,11.81,982800
IMAX,2020-05-08,12.0,12.21,11.83,12.15,12.15,528400
IMAX,2020-05-11,12.36,12.55,12.0,12.13,12.13,608900
IMAX,2020-05-12,12.16,12.25,11.8,11.8,11.8,660600
IMAX,2020-05-13,11.8,12.05,11.54,11.63,11.63,1506100
IMAX,2020-05-14,11.3,11.9,10.88,11.49,11.49,804500
IMAX,2020-05-15,11.42,11.53,11.14,11.36,11.36,904900
IMAX,2020-05-18,11.86,12.33,11.85,12.01,12.01,749300
IMAX,2020-05-19,11.92,12.4,11.68,11.71,11.71,631900
IMAX,2020-05-20,11.99,12.43,11.97,12.25,12.25,555900
IMAX,2020-05-21,12.13,12.75,11.96,12.69,12.69,638000
IMAX,2020-05-22,12.69,12.69,12.16,12.6,12.6,631300
IMAX,2020-05-26,13.34,13.45,12.57,12.61,12.61,1311000
IMAX,2020-05-27,12.88,13.39,12.77,13.22,13.22,1212600
IMAX,2020-05-28,13.34,13.5,12.17,12.18,12.18,1032000
IMAX,2020-05-29,12.0,12.8,11.8,12.61,12.61,1022400
IMAX,2020-06-01,12.58,13.05,12.43,12.87,12.87,985500
IMAX,2020-06-02,13.1,13.53,12.73,13.04,13.04,745300
IMAX,2020-06-03,13.18,13.85,13.06,13.28,13.28,871000
IMAX,2020-06-04,13.17,13.63,12.71,13.44,13.44,1209200
IMAX,2020-06-05,14.01,14.41,13.7,13.89,13.89,1152300
IMAX,2020-06-08,14.29,14.41,13.69,14.02,14.02,884100
IMAX,2020-06-09,13.9,14.05,13.35,13.95,13.95,719900
IMAX,2020-06-10,14.22,14.22,13.11,13.42,13.42,665300
IMAX,2020-06-11,12.74,12.94,12.42,12.62,12.62,1152800
IMAX,2020-06-12,13.08,13.19,12.18,12.78,12.78,1134700
IMAX,2020-06-15,12.22,13.81,12.04,13.14,13.14,2839600
IMAX,2020-06-16,13.67,13.73,12.54,12.65,12.65,1279200
IMAX,2020-06-17,12.66,12.66,12.16,12.2,12.2,774000
IMAX,2020-06-18,12.2,12.37,11.8,12.2,12.2,1861400
IMAX,2020-06-19,12.3,12.59,11.68,11.73,11.73,1277500
IMAX,2020-06-22,11.7,11.7,11.21,11.45,11.45,1010100
IMAX,2020-06-23,11.55,11.65,11.15,11.58,11.58,1245900
IMAX,2020-06-24,11.55,11.6,10.67,11.1,11.1,1058500
IMAX,2020-06-25,10.97,11.09,10.7,10.86,10.86,829400
IMAX,2020-06-26,10.76,10.83,10.34,10.54,10.54,1924500
IMAX,2020-06-29,10.78,11.19,10.31,11.13,11.13,1417000
IMAX,2020-06-30,11.17,11.49,11.0,11.21,11.21,877700
IMAX,2020-07-01,11.2,11.51,11.0,11.2,11.2,1123700
IMAX,2020-07-02,11.42,11.42,10.52,10.55,10.55,858700
IMAX,2020-07-06,10.73,11.59,10.7,11.49,11.49,1355100
IMAX,2020-07-07,11.31,11.47,10.99,11.17,11.17,633900
IMAX,2020-07-08,11.2,11.71,11.01,11.53,11.53,917000
IMAX,2020-07-09,11.47,11.78,11.18,11.59,11.59,801600
IMAX,2020-07-10,11.56,12.08,11.48,11.99,11.99,658100
IMAX,2020-07-13,12.02,12.14,11.22,11.41,11.41,977600
IMAX,2020-07-14,11.28,11.54,11.03,11.26,11.26,1270000
IMAX,2020-07-15,11.74,13.23,11.7,12.83,12.83,2246700
IMAX,2020-07-16,12.66,13.62,12.48,13.59,13.59,2599500
IMAX,2020-07-17,13.52,13.62,13.2,13.4,13.4,1086900
IMAX,2020-07-20,13.29,13.71,13.18,13.35,13.35,1102600
IMAX,2020-07-21,13.51,13.78,13.0,13.06,13.06,856600
IMAX,2020-07-22,13.0,13.29,12.73,12.91,12.91,847100
IMAX,2020-07-23,12.86,12.97,12.44,12.84,12.84,739400
IMAX,2020-07-24,12.36,12.68,11.8,12.52,12.52,755300
IMAX,2020-07-27,12.63,12.71,12.17,12.64,12.64,512900
IMAX,2020-07-28,12.47,13.07,12.47,12.56,12.56,799500
IMAX,2020-07-29,12.86,13.09,10.83,11.22,11.22,2714500
IMAX,2020-07-30,11.23,12.18,11.06,11.64,11.64,1063700
IMAX,2020-07-31,11.56,11.56,11.14,11.29,11.29,781000
IMAX,2020-08-03,11.28,11.43,11.0,11.33,11.33,747000
IMAX,2020-08-04,11.3,11.74,11.3,11.48,11.48,583100
IMAX,2020-08-05,11.6,11.99,11.53,11.9,11.9,765600
IMAX,2020-08-06,11.88,11.89,11.44,11.48,11.48,680200
IMAX,2020-08-07,11.48,12.09,11.35,11.86,11.86,1128900
IMAX,2020-08-10,11.86,12.01,11.63,11.93,11.93,677700
IMAX,2020-08-11,12.22,13.06,12.22,12.64,12.64,1398100
IMAX,2020-08-12,12.9,12.96,12.06,12.13,12.13,623500
IMAX,2020-08-13,12.22,12.78,12.07,12.6,12.6,586800
IMAX,2020-08-14,12.53,12.99,12.41,12.81,12.81,332100
IMAX,2020-08-17,12.85,12.95,12.58,12.9,12.9,531300
IMAX,2020-08-18,12.9,13.15,12.63,12.89,12.89,679700
IMAX,2020-08-19,12.97,13.51,12.92,13.21,13.21,904400
IMAX,2020-08-20,13.12,13.53,12.97,13.24,13.24,710200
IMAX,2020-08-21,13.09,13.27,12.87,13.13,13.13,718900
IMAX,2020-08-24,13.34,14.44,13.08,14.39,14.39,1341700
IMAX,2020-08-25,14.49,14.68,13.74,14.56,14.56,1454600
IMAX,2020-08-26,14.61,14.82,14.44,14.7,14.7,806000
IMAX,2020-08-27,14.79,15.54,14.74,15.46,15.46,2259900
IMAX,2020-08-28,15.57,15.74,15.27,15.7,15.7,743700
IMAX,2020-08-31,15.68,16.1,15.33,15.37,15.37,1014500
IMAX,2020-09-01,15.4,15.45,14.77,15.04,15.04,961200
IMAX,2020-09-02,15.35,16.0,15.05,15.89,15.89,1096800
IMAX,2020-09-03,15.92,16.049999,15.12,15.4,15.4,833800
IMAX,2020-09-04,15.81,16.120001,15.42,16.01,16.01,974600
IMAX,2020-09-08,15.85,15.86,15.05,15.21,15.21,938500
IMAX,2020-09-09,15.3,15.3,13.95,14.91,14.91,1206600
IMAX,2020-09-10,14.97,15.24,14.2,14.31,14.31,702400
IMAX,2020-09-11,14.4,14.4,13.2,13.46,13.46,1245200
IMAX,2020-09-14,13.56,13.91,13.29,13.32,13.32,997600
IMAX,2020-09-15,13.33,14.25,13.23,13.59,13.59,984700
IMAX,2020-09-16,13.68,14.02,13.45,13.61,13.61,967700
IMAX,2020-09-17,13.59,13.73,13.29,13.33,13.33,849500
IMAX,2020-09-18,13.31,13.58,13.16,13.41,13.41,582300
IMAX,2020-09-21,13.14,13.24,12.55,12.73,12.73,751400
IMAX,2020-09-22,12.78,13.68,12.62,13.15,13.15,2987800
IMAX,2020-09-23,13.05,13.23,12.03,12.05,12.05,1169000
IMAX,2020-09-24,12.0,12.11,11.59,11.8,11.8,584600
IMAX,2020-09-25,11.81,12.23,11.71,12.23,12.23,656800
IMAX,2020-09-28,12.42,12.53,12.07,12.16,12.16,461000
IMAX,2020-09-29,12.13,12.15,11.84,11.95,11.95,503700
IMAX,2020-09-30,11.96,12.26,11.93,11.96,11.96,530100
IMAX,2020-10-01,12.2,12.2,11.58,11.61,11.61,876700
IMAX,2020-10-02,11.3,11.48,11.08,11.27,11.27,628600
IMAX,2020-10-05,11.27,11.31,10.5,11.06,11.06,1208800
IMAX,2020-10-06,11.17,11.91,11.16,11.43,11.43,865400
IMAX,2020-10-07,11.58,11.7,11.11,11.37,11.37,671800
IMAX,2020-10-08,11.5,11.64,11.27,11.62,11.62,430900
IMAX,2020-10-09,11.85,12.11,11.52,11.62,11.62,412800
IMAX,2020-10-12,11.37,11.94,11.2,11.89,11.89,638900
IMAX,2020-10-13,11.85,11.85,11.2,11.24,11.24,616900
IMAX,2020-10-14,11.05,11.13,10.65,11.06,11.06,1024600
IMAX,2020-10-15,11.05,11.28,10.84,11.23,11.23,716000
IMAX,2020-10-16,11.21,11.48,11.13,11.2,11.2,500200
IMAX,2020-10-19,11.37,11.77,11.14,11.2,11.2,820400
IMAX,2020-10-20,11.2,11.33,10.91,11.21,11.21,438800
